"sample_id","Rmax","Rmin","Rmean","Rsd","Rcv","Rhom","Gmax","Gmin","Gmean","Gsd","Gcv","Ghom","Bmax","Bmin","Bmean","Bsd","Bcv","Bhom","NIRmax","NIRmin","NIRmean","NIRsd","NIRcv","NIRhom","NDVImax","NDVImin","NDVImean","NDVIsd","NDVIcv","NDVIhom","file_name","area","rdnbr","age","elev_m","slope_deg","aspect_deg"
37,135,14,42.9263274951348,28.2229103520387,65.747321047293,0.609860764786075,135,26,58.1320544898527,28.7820541149517,49.5115033651112,0.58405671395653,101,31,52.2932999721991,14.9851202479578,28.6559086076503,0.689043078429967,187,23,84.6983597442313,48.974828726709,57.8226412820758,0.488825806390927,0.714285714285714,-0.130434782608696,0.315653355929067,0.148532010637876,47.0554194491929,0.53920442468957,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899.25,415,"old",2091.30483480518,11.1296875966874,49.9741136884296
41,164,12,45.3704115684093,28.1634441436701,62.0744735833073,0.545109997416595,160,23,61.4532814238042,29.4312765961731,47.8921156271612,0.497186379384375,143,31,53.3248053392659,16.542915297933,31.0229267461603,0.646607947371552,190,24,99.702447163515,48.6718272157963,48.8170838334319,0.43264210799527,0.734375,-0.125,0.376165107451896,0.149232144667019,39.6719795937221,0.496065287161069,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899,990,"old",2283.40597095423,27.7427312570486,109.52216736031
43,106,13,42.5724617524339,19.556432573762,45.936814007811,0.480706712926761,126,25,61.7941585535466,24.6036227393505,39.8154507080644,0.416090843221129,107,32,51.0795549374131,10.6842585086552,20.9168982027085,0.644485521661757,182,27,100.386648122392,39.956969617452,39.8030717877303,0.322894397009406,0.67032967032967,-0.114093959731544,0.40383810613924,0.108015093823607,26.747127668622,0.495903983478527,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",898.75,320,"old",2146.92990410395,5.12964805624215,312.600134052668
49,172,11,42.3192436040044,33.6798619927475,79.5852173254829,0.58448904842294,182,25,57.0820355951057,32.8146597022849,57.4868421565163,0.556323543675317,181,34,56.6454393770857,27.0801259706918,47.8063658230645,0.663818319379302,180,19,70.0069521690768,40.9621176672039,58.5114997840136,0.456891632811377,0.68944099378882,-0.232472324723247,0.255989940436855,0.189361708487924,73.9723241330391,0.479963471098291,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899,415,"old",2231.05363554293,6.51542546399573,252.660446360136
51,149,13,44.4182879377432,30.5645312247558,68.8106918204393,0.638496770298763,146,22,60.1133963312952,31.5397720961983,52.4671271647626,0.57614357511625,106,28,52.4780433574208,17.6832929780947,33.6965554482591,0.707464004450481,184,19,87.8324068927182,54.7457792446942,62.3298178672967,0.564643880219277,0.711538461538462,-0.147540983606557,0.307037880359132,0.158624175308905,51.6627378756546,0.553790560002369,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899.5,263,"old",2187.78618705511,8.17455416437349,103.031007623846
52,149,11,47.6744509313317,32.5490123371965,68.2734917788121,0.570777199579304,149,22,61.4829024186822,31.8371228462731,51.7820753312372,0.562234263795229,130,26,52.0867389491243,18.8077397021862,36.1084991720382,0.669116840837999,185,19,92.1259382819016,50.5839920631751,54.9074375865678,0.485220251709744,0.733333333333333,-0.0769230769230769,0.325259001091415,0.153151130310959,47.0859007120651,0.540102160703465,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899.25,696,"old",2247.01427612305,7.51906171986218,171.977707693344
56,145,14,54.1938888888889,30.228594049039,55.778602843976,0.482502214545734,141,26,70.5597222222222,30.2815314583626,42.9161715843967,0.463614430137392,129,31,59.2491666666667,17.3651714541847,29.3087184700511,0.634060246615202,186,26,108.148611111111,42.4611078214621,39.2618151867321,0.412502994710423,0.702702702702703,-0.104294478527607,0.350080875206598,0.142306878156799,40.6497150330813,0.497192201126755,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",900,317,"old",2090.07729590089,1.86182371808867,116.792550492141
38,119,9,31.8212896053363,17.6746622651592,55.543513428806,0.625835406461657,124,19,46.3190661478599,21.3266147333835,46.0428426283566,0.605921458243707,93,21,39.3390772651473,10.9532116582993,27.8430822982302,0.717934996588417,187,24,83.8685380767093,41.502992910056,49.4857712579845,0.412606715146127,0.728155339805825,0.0563380281690141,0.443419799766589,0.104624957057184,23.5950124717609,0.536765381237232,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",899.5,905,"old",2414.9703704834,18.6013629908469,106.598211356497
22,149,21,69.8128996385877,28.3773686317235,40.6477438677228,0.528529964259287,142,31,77.9605226577704,24.7674747818231,31.7692518437144,0.523201151654389,131,33,63.3986655546289,19.2406624247599,30.3486867687786,0.644571465155678,186,43,126.619683069224,32.2071892362244,25.4361632058551,0.434142394351153,0.641025641025641,-0.031390134529148,0.302553804328366,0.139577389977756,46.1330804574087,0.586984484944287,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,562,"young",2338.97332934707,16.365963293313,201.187579988964
39,99,9,26.4610894941634,14.8812746759992,56.2383294130109,0.661105528571154,110,21,40.5389105058366,18.5040630191035,45.6451907271641,0.646857696461786,78,25,38.0928293496387,9.3128224177053,24.4477046643783,0.706436536322924,176,18,60.5814341300723,40.9929903071613,67.665929167584,0.494961056511101,0.723076923076923,-0.0952380952380952,0.349153356760127,0.145052199797999,41.5439797411577,0.494391187379517,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.5,15,"old",2343.60440487052,9.56855149315568,8.80784589253077
40,95,11,28.6098442714127,14.4443646244999,50.4873933862441,0.644885153023852,115,23,44.4835928809789,19.1962852223177,43.1536303141691,0.58354674666354,94,27,43.6562847608454,10.44829867451,23.93309172264,0.713153965562661,184,18,71.210511679644,43.4318087885792,60.9907270207054,0.409376268105275,0.727272727272727,-0.0641025641025641,0.385848289435325,0.136034737528963,35.2560167437945,0.483312734314207,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899,987,"old",2202.51142066536,5.60096058981278,333.527088233501
44,152,11,35.3761467889908,20.5747644587884,58.1599928943966,0.585653687310339,151,22,50.712816235752,22.3525345466569,44.0766973830545,0.546664677643898,135,25,45.3299972199055,14.4220633149835,31.8157163015454,0.672280006218456,181,16,84.4250764525994,42.4554436926413,50.287717200325,0.37703951917598,0.748031496062992,-0.142857142857143,0.396686175642199,0.144248647121245,36.3634167204641,0.507991711966676,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,820,"old",2413.0474039795,18.2967007896376,56.8150305078805
47,162,6,28.3078420467186,20.2892862706538,71.6737299761983,0.684841641778815,155,19,42.7480533926585,22.2596245775808,52.0716683239748,0.651709179651603,131,27,42.3061735261402,13.5835733134991,32.1077804521982,0.754993733077234,180,15,64.7719688542825,44.183669676171,68.2141834773789,0.489180219056122,0.736526946107784,-0.157894736842105,0.355590481393511,0.150463179989163,42.3136129514823,0.488140319174403,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899,203,"old",2264.66805737957,8.74226598196047,241.033118873143
50,80,9,29.991935483871,14.2276031555525,47.4380960281932,0.573417397908431,108,21,46.238042269188,19.1981558848505,41.5202611154749,0.527112520867734,76,24,40.4827586206897,9.20319124422296,22.7336069916921,0.67750544989719,169,18,75.8879310344828,40.6866783589554,53.6141620997254,0.352203014507802,0.7,-0.0526315789473684,0.404292448753744,0.129600555489456,32.0561405212879,0.489544881256432,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899,335,"old",2373.46480778733,20.7699525463387,9.40153326928429
55,179,13,44.2473596442468,27.479685675114,62.1046903048078,0.551737105787411,169,25,59.1881600889383,28.2410176519005,47.713964430495,0.52191137280334,147,26,49.8465814341301,18.0431117558069,36.19729023875,0.662908873236097,195,27,107.903001667593,46.5347946550713,43.1265061545061,0.415998196362896,0.726190476190476,-0.025,0.428166000679735,0.135765984034705,31.7087260126142,0.551990737844254,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.5,646,"old",2429.57965969245,17.840622852303,213.722955917521
